name,price,url
"Чипсы Lit Energy, рифлёные, сыр чеддер, 120 г",169.00,https://samokat.ru/product/chipsy-lit-energy-riflyonye-syr-chedder-120-g
"Чипсы Mister Potato, 160 г",284.00,https://samokat.ru/product/chipsy-mister-potato-160-g
"Чипсы Mister Potato, барбекю, 160 г",284.00,https://samokat.ru/product/chipsy-mister-potato-barbekyu-160-g
"Чипсы Lit Energy, рифлёные, паприка, 120 г",169.00,https://samokat.ru/product/chipsy-lit-energy-riflyonye-paprika-120-g
"Чипсы Mister Potato, острые пряности, 160 г",284.00,https://samokat.ru/product/chipsy-mister-potato-ostrye-pryanosti-160-g
"Чипсы Pringles, сыр и лук, 165 г",429.00,https://samokat.ru/product/chipsy-pringles-syr-i-luk-165-g
"Чипсы Pringles, паприка, 165 г",399.00,https://samokat.ru/product/chipsy-pringles-paprika-165-g
"Чипсы Chill’s, паприка, 130 г",140.00,https://samokat.ru/product/chipsy-chill-s-paprika-130-g
"Чипсы Chill’s, мясо на углях, 130 г",100.00,https://samokat.ru/product/chipsy-chill-s-myaso-na-uglyakh-130-g
"Чипсы Lit Energy, рифлёные, сметана и зелень, 120 г",169.00,https://samokat.ru/product/chipsy-lit-energy-riflyonye-smetana-i-zelen-120-g
"Чипсы Golden Life, лобстер термидор, 90 г",155.00,https://samokat.ru/product/chipsy-golden-life-lobster-termidor-90-g
"Чипсы Golden Life, аргентинский стейк с трюфелем, 90 г",175.00,https://samokat.ru/product/chipsy-golden-life-argentinskiy-steyk-s-tryufelem-90-g
"Чипсы Naturals, манго и перец чили, 100 г",146.00,https://samokat.ru/product/chipsy-naturals-mango-i-perets-chili-100-g
"Чипсы Деревенские, соломка, сметанный соус, 120 г",163.00,https://samokat.ru/product/chipsy-derevenskie-solomka-smetannyy-sous-120-g
"Чипсы Pringles, чёрный трюфель и сливочное масло, 165 г",399.00,https://samokat.ru/product/chipsy-pringles-chyornyy-tryufel-i-slivochnoe-maslo-165-g
