name,price,url
"Сыр Эконива, Шольбрунн, полутвёрдый, 50%, 200 г",167.00,https://samokat.ru/product/syr-ekoniva-sholbrunn-polutvyordyy-50-200-g
"Гауда Cheese House, 20%, 180 г",189.00,https://samokat.ru/product/gauda-cheese-house-20-180-g
"Пармезан Cheese House, полутвёрдый, молодой, 40%, 180 г",147.00,https://samokat.ru/product/parmezan-cheese-house-polutvyordyy-molodoy-40-180-g
"Эдам Cheese House, полутвёрдый, 20%, 180 г",179.00,https://samokat.ru/product/edam-cheese-house-polutvyordyy-20-180-g
"Пармезан Endorf, твёрдый, 43%, 200 г",569.00,https://samokat.ru/product/parmezan-endorf-tvyordyy-43-200-g
"Чеддер Hochland Grunlander, полутвёрдый, нарезка, 50%, 130 г",325.00,https://samokat.ru/product/chedder-hochland-grunlander-polutvyordyy-narezka-50-130-g
"Сыр Laplandia, Сливочный, полутвёрдый, 45%, 180 г",389.00,https://samokat.ru/product/syr-laplandia-slivochnyy-polutvyordyy-45-180-g
"Пармезан Schönfeld, твёрдый, тёртый, 40%, 80 г",239.00,https://samokat.ru/product/parmezan-schonfeld-tvyordyy-tyortyy-40-80-g
"Сыр грюнландер Hochland, Баварский, полутвёрдый, 45%, 180 г",305.00,https://samokat.ru/product/syr-gryunlander-hochland-bavarskiy-polutvyordyy-45-180-g
"Протеиновый сыр Сырная долина, полутвёрдый, с L-карнитином, 200 г",259.00,https://samokat.ru/product/proteinovyy-syr-syrnaya-dolina-polutvyordyy-s-l-karnitinom-200-g
"Сыр Белебеевский, Башкирский медовый, полутвёрдый, халяль, 190 г",259.00,https://samokat.ru/product/syr-belebeevskiy-bashkirskiy-medovyy-polutvyordyy-khalyal-190-g
"Сыр Белебеевский, Благородный дуэт, полутвёрдый, халяль, 190 г",164.00,https://samokat.ru/product/syr-belebeevskiy-blagorodnyy-duet-polutvyordyy-khalyal-190-g
"Голландский сыр Белебеевский, полутвёрдый, халяль, 190 г",259.00,https://samokat.ru/product/gollandskiy-syr-belebeevskiy-polutvyordyy-khalyal-190-g
"Сливочный сыр Вкуснотеево, 300 г",439.00,https://samokat.ru/product/slivochnyy-syr-vkusnoteevo-300-g
"Сыр Сырная долина, Монсеррат, полутвёрдый, с грецким орехом, 200 г",219.00,https://samokat.ru/product/syr-syrnaya-dolina-monserrat-polutvyordyy-s-gretskim-orekhom-200-g
"Маасдам Карлов двор, полутвёрдый, 180 г",260.00,https://samokat.ru/product/maasdam-karlov-dvor-polutvyordyy-180-g
